pri_res,dual_res,H_norm_0,H_norm_1,time
0.1145376090335809,0.05988081738567564,1.9180429e7,44914.40281886116,6328.734999895096
0.11448073804019145,0.05985187723784422,1.9177745e7,44914.32078372846,6330.992000102997
0.11442341364162491,0.05982742183358665,1.9174892e7,44914.237458552,6333.263000011444
0.11436717029968001,0.0598014228375383,1.9173038e7,44914.15121244686,6335.612999916077
0.11431086608203028,0.05976875971647301,1.9170647e7,44914.0659677474,6337.858999967575
0.11425392284547572,0.05973631002393142,1.9168651e7,44913.98241985206,6340.079999923706
0.11419707864788771,0.059690425911688064,1.9166118e7,44913.9019892747,6342.62299990654
0.11414133914423943,0.059642001939879494,1.9163622e7,44913.82347273328,6345.470999956131
0.11408562299064916,0.05959493463976581,1.9161688e7,44913.748272878554,6347.927999973297
0.11402909238362335,0.05955028177524613,1.9159987e7,44913.67457878762,6350.2699999809265
0.11397204197149553,0.059506624502754436,1.9157421e7,44913.60192160135,6352.670000076294
0.11391592670336212,0.05945713636321699,1.9155808e7,44913.52733498752,6355.354000091553
0.1138603523465618,0.059413134209378105,1.9153381e7,44913.45031892515,6358.072999954224
0.11380443407431426,0.05937071148711167,1.9150696e7,44913.372263026184,6360.65700006485
0.11374752507724295,0.059337216267790094,1.9148285e7,44913.29172741052,6363.184000015259
0.11369096861027958,0.059305295951150444,1.914631e7,44913.21081619817,6365.713999986649
